t (s), a, T (GK), Tnu (GK), photons, baryons, neutrinos, phi (GeV^4), Y(n), Y(p), Y(2H), Y(4He), Y(7Li), eta
4.22218e+03,1.43978e-08,2.04799e-01,1.46488e-01,6.38275e-20,7.60775e-25,4.45291e-20,0.00000e+00,1.40046e-08,7.52651e-01,1.89447e-05,6.18221e-02,1.92650e-11,6.09988e-10
4.30652e+03,1.45404e-08,2.02781e-01,1.45045e-01,6.13493e-20,7.38511e-25,4.28002e-20,0.00000e+00,1.37066e-08,7.52651e-01,1.89254e-05,6.18221e-02,1.93041e-11,6.09988e-10
4.39255e+03,1.46843e-08,2.00783e-01,1.43616e-01,5.89672e-20,7.16899e-25,4.11383e-20,0.00000e+00,1.34247e-08,7.52651e-01,1.89065e-05,6.18221e-02,1.93452e-11,6.09988e-10
4.48030e+03,1.48297e-08,1.98805e-01,1.42201e-01,5.66777e-20,6.95920e-25,3.95410e-20,0.00000e+00,1.31565e-08,7.52651e-01,1.88879e-05,6.18221e-02,1.93882e-11,6.09988e-10
4.56981e+03,1.49766e-08,1.96847e-01,1.40800e-01,5.44770e-20,6.75554e-25,3.80058e-20,0.00000e+00,1.29005e-08,7.52651e-01,1.88696e-05,6.18221e-02,1.94333e-11,6.09988e-10
4.66110e+03,1.51248e-08,1.94908e-01,1.39413e-01,5.23618e-20,6.55785e-25,3.65301e-20,0.00000e+00,1.26553e-08,7.52651e-01,1.88515e-05,6.18222e-02,1.94803e-11,6.09988e-10
4.75422e+03,1.52746e-08,1.92987e-01,1.38040e-01,5.03287e-20,6.36594e-25,3.51117e-20,0.00000e+00,1.24197e-08,7.52651e-01,1.88338e-05,6.18222e-02,1.95293e-11,6.09988e-10
4.84921e+03,1.54258e-08,1.91086e-01,1.36680e-01,4.83746e-20,6.17964e-25,3.37484e-20,0.00000e+00,1.21927e-08,7.52651e-01,1.88163e-05,6.18222e-02,1.95803e-11,6.09988e-10
4.94609e+03,1.55785e-08,1.89204e-01,1.35333e-01,4.64963e-20,5.99880e-25,3.24380e-20,0.00000e+00,1.17604e-08,7.52651e-01,1.88006e-05,6.18222e-02,1.96313e-11,6.09988e-10
5.04491e+03,1.57328e-08,1.87340e-01,1.34000e-01,4.46910e-20,5.82325e-25,3.11786e-20,0.00000e+00,1.12010e-08,7.52651e-01,1.87866e-05,6.18222e-02,1.96789e-11,6.09988e-10
5.14571e+03,1.58885e-08,1.85494e-01,1.32680e-01,4.29558e-20,5.65283e-25,2.99680e-20,0.00000e+00,1.07537e-08,7.52651e-01,1.87727e-05,6.18222e-02,1.97243e-11,6.09988e-10
5.24852e+03,1.60458e-08,1.83667e-01,1.31373e-01,4.12879e-20,5.48741e-25,2.88044e-20,0.00000e+00,1.04028e-08,7.52651e-01,1.87590e-05,6.18222e-02,1.97681e-11,6.09988e-10
5.35339e+03,1.62047e-08,1.81857e-01,1.30079e-01,3.96848e-20,5.32682e-25,2.76860e-20,0.00000e+00,1.01139e-08,7.52651e-01,1.87454e-05,6.18222e-02,1.98113e-11,6.09988e-10
5.46035e+03,1.63651e-08,1.80066e-01,1.28797e-01,3.81439e-20,5.17094e-25,2.66110e-20,0.00000e+00,9.86322e-09,7.52651e-01,1.87321e-05,6.18222e-02,1.98545e-11,6.09988e-10
5.56946e+03,1.65271e-08,1.78292e-01,1.27528e-01,3.66629e-20,5.01961e-25,2.55778e-20,0.00000e+00,9.63677e-09,7.52651e-01,1.87189e-05,6.18222e-02,1.98981e-11,6.09988e-10
5.68074e+03,1.66908e-08,1.76536e-01,1.26272e-01,3.52394e-20,4.87272e-25,2.45847e-20,0.00000e+00,9.42656e-09,7.52651e-01,1.87059e-05,6.18222e-02,1.99421e-11,6.09988e-10
5.79425e+03,1.68560e-08,1.74796e-01,1.25028e-01,3.38711e-20,4.73012e-25,2.36301e-20,0.00000e+00,9.22798e-09,7.52651e-01,1.86932e-05,6.18222e-02,1.99868e-11,6.09988e-10
5.91004e+03,1.70229e-08,1.73074e-01,1.23796e-01,3.25560e-20,4.59170e-25,2.27126e-20,0.00000e+00,9.03830e-09,7.52651e-01,1.86806e-05,6.18222e-02,2.00321e-11,6.09988e-10
6.02813e+03,1.71914e-08,1.71369e-01,1.22577e-01,3.12919e-20,4.45733e-25,2.18307e-20,0.00000e+00,8.85585e-09,7.52651e-01,1.86682e-05,6.18222e-02,2.00780e-11,6.09988e-10
6.14859e+03,1.73616e-08,1.69681e-01,1.21369e-01,3.00769e-20,4.32688e-25,2.09831e-20,0.00000e+00,8.50781e-09,7.52651e-01,1.86571e-05,6.18222e-02,2.01233e-11,6.09988e-10
6.27146e+03,1.75335e-08,1.68010e-01,1.20173e-01,2.89091e-20,4.20026e-25,2.01684e-20,0.00000e+00,8.05463e-09,7.52651e-01,1.86475e-05,6.18222e-02,2.01653e-11,6.09988e-10
6.39679e+03,1.77071e-08,1.66354e-01,1.18990e-01,2.77867e-20,4.07734e-25,1.93853e-20,0.00000e+00,7.69263e-09,7.52651e-01,1.86379e-05,6.18222e-02,2.02051e-11,6.09988e-10
6.52462e+03,1.78824e-08,1.64716e-01,1.17817e-01,2.67078e-20,3.95802e-25,1.86326e-20,0.00000e+00,7.41060e-09,7.52651e-01,1.86284e-05,6.18222e-02,2.02432e-11,6.09988e-10
6.65500e+03,1.80595e-08,1.63093e-01,1.16657e-01,2.56708e-20,3.84219e-25,1.79091e-20,0.00000e+00,7.18028e-09,7.52651e-01,1.86190e-05,6.18222e-02,2.02802e-11,6.09988e-10
6.78800e+03,1.82383e-08,1.61486e-01,1.15507e-01,2.46740e-20,3.72976e-25,1.72138e-20,0.00000e+00,6.98173e-09,7.52651e-01,1.86098e-05,6.18222e-02,2.03166e-11,6.09988e-10
6.92365e+03,1.84188e-08,1.59895e-01,1.14369e-01,2.37160e-20,3.62061e-25,1.65454e-20,0.00000e+00,6.80307e-09,7.52651e-01,1.86006e-05,6.18222e-02,2.03527e-11,6.09988e-10
7.06202e+03,1.86012e-08,1.58320e-01,1.13243e-01,2.27952e-20,3.51465e-25,1.59030e-20,0.00000e+00,6.63749e-09,7.52651e-01,1.85916e-05,6.18222e-02,2.03887e-11,6.09988e-10
7.20316e+03,1.87854e-08,1.56760e-01,1.12127e-01,2.19101e-20,3.41180e-25,1.52855e-20,0.00000e+00,6.48108e-09,7.52651e-01,1.85828e-05,6.18222e-02,2.04247e-11,6.09988e-10
7.34711e+03,1.89713e-08,1.55216e-01,1.11023e-01,2.10594e-20,3.31195e-25,1.46920e-20,0.00000e+00,6.33159e-09,7.52651e-01,1.85740e-05,6.18222e-02,2.04605e-11,6.09988e-10
7.49395e+03,1.91592e-08,1.53687e-01,1.09929e-01,2.02417e-20,3.21503e-25,1.41216e-20,0.00000e+00,6.11711e-09,7.52651e-01,1.85659e-05,6.18222e-02,2.04959e-11,6.09988e-10
7.64372e+03,1.93488e-08,1.52173e-01,1.08846e-01,1.94558e-20,3.12095e-25,1.35733e-20,0.00000e+00,5.86114e-09,7.52651e-01,1.85583e-05,6.18223e-02,2.05299e-11,6.09988e-10
7.79649e+03,1.95404e-08,1.50674e-01,1.07774e-01,1.87003e-20,3.02961e-25,1.30462e-20,0.00000e+00,5.64540e-09,7.52651e-01,1.85509e-05,6.18223e-02,2.05627e-11,6.09988e-10
7.95231e+03,1.97339e-08,1.49189e-01,1.06712e-01,1.79743e-20,2.94096e-25,1.25397e-20,0.00000e+00,5.46563e-09,7.52651e-01,1.85436e-05,6.18223e-02,2.05947e-11,6.09988e-10
8.11125e+03,1.99292e-08,1.47720e-01,1.05661e-01,1.72764e-20,2.85489e-25,1.20528e-20,0.00000e+00,5.30968e-09,7.52651e-01,1.85363e-05,6.18223e-02,2.06260e-11,6.09988e-10
8.27336e+03,2.01266e-08,1.46264e-01,1.04620e-01,1.66056e-20,2.77134e-25,1.15848e-20,0.00000e+00,5.16884e-09,7.52651e-01,1.85291e-05,6.18223e-02,2.06569e-11,6.09988e-10
8.43872e+03,2.03258e-08,1.44823e-01,1.03589e-01,1.59608e-20,2.69024e-25,1.11350e-20,0.00000e+00,4.97597e-09,7.52651e-01,1.85225e-05,6.18223e-02,2.06870e-11,6.09988e-10
8.60739e+03,2.05271e-08,1.43397e-01,1.02568e-01,1.53411e-20,2.61151e-25,1.07027e-20,0.00000e+00,4.74902e-09,7.52651e-01,1.85164e-05,6.18223e-02,2.07157e-11,6.09988e-10
8.77942e+03,2.07303e-08,1.41984e-01,1.01558e-01,1.47454e-20,2.53509e-25,1.02871e-20,0.00000e+00,4.55925e-09,7.52651e-01,1.85104e-05,6.18223e-02,2.07433e-11,6.09988e-10
8.95490e+03,2.09355e-08,1.40585e-01,1.00557e-01,1.41729e-20,2.46090e-25,9.88769e-21,0.00000e+00,4.40251e-09,7.52651e-01,1.85044e-05,6.18223e-02,2.07700e-11,6.09988e-10
9.13389e+03,2.11428e-08,1.39200e-01,9.95668e-02,1.36226e-20,2.38889e-25,9.50378e-21,0.00000e+00,4.26754e-09,7.52651e-01,1.84985e-05,6.18223e-02,2.07960e-11,6.09988e-10
9.31646e+03,2.13521e-08,1.37829e-01,9.85860e-02,1.30937e-20,2.31898e-25,9.13477e-21,0.00000e+00,4.14625e-09,7.52651e-01,1.84927e-05,6.18223e-02,2.08214e-11,6.09988e-10
9.50267e+03,2.15635e-08,1.36471e-01,9.76147e-02,1.25853e-20,2.25111e-25,8.78009e-21,0.00000e+00,4.03378e-09,7.52651e-01,1.84870e-05,6.18223e-02,2.08465e-11,6.09988e-10
9.69262e+03,2.17770e-08,1.35127e-01,9.66531e-02,1.20966e-20,2.18524e-25,8.43918e-21,0.00000e+00,3.92735e-09,7.52651e-01,1.84813e-05,6.18223e-02,2.08712e-11,6.09988e-10
9.88636e+03,2.19926e-08,1.33796e-01,9.57009e-02,1.16269e-20,2.12129e-25,8.11151e-21,0.00000e+00,3.77304e-09,7.52651e-01,1.84761e-05,6.18223e-02,2.08952e-11,6.09988e-10
1.00840e+04,2.22103e-08,1.32477e-01,9.47581e-02,1.11755e-20,2.05921e-25,7.79656e-21,0.00000e+00,3.58731e-09,7.52651e-01,1.84713e-05,6.18223e-02,2.09180e-11,6.09988e-10
1.02855e+04,2.24302e-08,1.31172e-01,9.38246e-02,1.07416e-20,1.99895e-25,7.49384e-21,0.00000e+00,3.43237e-09,7.52651e-01,1.84666e-05,6.18223e-02,2.09398e-11,6.09988e-10
1.04911e+04,2.26523e-08,1.29880e-01,9.29003e-02,1.03245e-20,1.94045e-25,7.20287e-21,0.00000e+00,3.30554e-09,7.52651e-01,1.84620e-05,6.18223e-02,2.09607e-11,6.09988e-10
1.07008e+04,2.28766e-08,1.28601e-01,9.19851e-02,9.92364e-21,1.88366e-25,6.92320e-21,0.00000e+00,3.19719e-09,7.52651e-01,1.84574e-05,6.18223e-02,2.09809e-11,6.09988e-10
1.09147e+04,2.31031e-08,1.27334e-01,9.10789e-02,9.53833e-21,1.82854e-25,6.65439e-21,0.00000e+00,3.10027e-09,7.52651e-01,1.84528e-05,6.18223e-02,2.10007e-11,6.09988e-10
1.11329e+04,2.33318e-08,1.26079e-01,9.01816e-02,9.16798e-21,1.77503e-25,6.39602e-21,0.00000e+00,3.01058e-09,7.52651e-01,1.84483e-05,6.18223e-02,2.10200e-11,6.09988e-10
1.13555e+04,2.35628e-08,1.24837e-01,8.92932e-02,8.81201e-21,1.72308e-25,6.14768e-21,0.00000e+00,2.88140e-09,7.52651e-01,1.84442e-05,6.18223e-02,2.10387e-11,6.09988e-10
1.15825e+04,2.37961e-08,1.23607e-01,8.84135e-02,8.46986e-21,1.67266e-25,5.90898e-21,0.00000e+00,2.72588e-09,7.52651e-01,1.84405e-05,6.18223e-02,2.10563e-11,6.09988e-10
1.18140e+04,2.40317e-08,1.22390e-01,8.75425e-02,8.14100e-21,1.62371e-25,5.67955e-21,0.00000e+00,2.59729e-09,7.52651e-01,1.84368e-05,6.18223e-02,2.10730e-11,6.09988e-10
1.20502e+04,2.42696e-08,1.21184e-01,8.66801e-02,7.82491e-21,1.57619e-25,5.45903e-21,0.00000e+00,2.49339e-09,7.52651e-01,1.84332e-05,6.18223e-02,2.10889e-11,6.09988e-10
1.22910e+04,2.45099e-08,1.19990e-01,8.58262e-02,7.52109e-21,1.53007e-25,5.24707e-21,0.00000e+00,2.40559e-09,7.52651e-01,1.84296e-05,6.18223e-02,2.11043e-11,6.09988e-10
1.25367e+04,2.47525e-08,1.18808e-01,8.49807e-02,7.22906e-21,1.48529e-25,5.04333e-21,0.00000e+00,2.32757e-09,7.52651e-01,1.84260e-05,6.18223e-02,2.11192e-11,6.09988e-10
1.27874e+04,2.49976e-08,1.17638e-01,8.41435e-02,6.94837e-21,1.44183e-25,4.84751e-21,0.00000e+00,2.25561e-09,7.52651e-01,1.84225e-05,6.18223e-02,2.11337e-11,6.09988e-10
1.30430e+04,2.52451e-08,1.16479e-01,8.33145e-02,6.67859e-21,1.39963e-25,4.65930e-21,0.00000e+00,2.18767e-09,7.52651e-01,1.84191e-05,6.18223e-02,2.11479e-11,6.09988e-10
1.33037e+04,2.54950e-08,1.15331e-01,8.24938e-02,6.41927e-21,1.35867e-25,4.47839e-21,0.00000e+00,2.12267e-09,7.52651e-01,1.84156e-05,6.18223e-02,2.11617e-11,6.09988e-10
1.35697e+04,2.57474e-08,1.14195e-01,8.16811e-02,6.17003e-21,1.31891e-25,4.30450e-21,0.00000e+00,2.02396e-09,7.52651e-01,1.84125e-05,6.18223e-02,2.11750e-11,6.09988e-10
1.38410e+04,2.60024e-08,1.13070e-01,8.08764e-02,5.93046e-21,1.28031e-25,4.13737e-21,0.00000e+00,1.90275e-09,7.52651e-01,1.84098e-05,6.18223e-02,2.11874e-11,6.09988e-10
1.41177e+04,2.62598e-08,1.11956e-01,8.00796e-02,5.70020e-21,1.24285e-25,3.97673e-21,0.00000e+00,1.80365e-09,7.52651e-01,1.84070e-05,6.18223e-02,2.11991e-11,6.09988e-10
1.43999e+04,2.65198e-08,1.10853e-01,7.92907e-02,5.47887e-21,1.20648e-25,3.82232e-21,0.00000e+00,1.72523e-09,7.52651e-01,1.84043e-05,6.18223e-02,2.12102e-11,6.09988e-10
1.46878e+04,2.67823e-08,1.09761e-01,7.85096e-02,5.26614e-21,1.17117e-25,3.67391e-21,0.00000e+00,1.66009e-09,7.52651e-01,1.84016e-05,6.18223e-02,2.12209e-11,6.09988e-10
1.49814e+04,2.70475e-08,1.08680e-01,7.77362e-02,5.06167e-21,1.13690e-25,3.53126e-21,0.00000e+00,1.60276e-09,7.52651e-01,1.83989e-05,6.18223e-02,2.12312e-11,6.09988e-10
1.52809e+04,2.73153e-08,1.07609e-01,7.69703e-02,4.86514e-21,1.10363e-25,3.39415e-21,0.00000e+00,1.55005e-09,7.52651e-01,1.83963e-05,6.18223e-02,2.12411e-11,6.09988e-10
1.55864e+04,2.75857e-08,1.06549e-01,7.62121e-02,4.67624e-21,1.07133e-25,3.26236e-21,0.00000e+00,1.50032e-09,7.52651e-01,1.83937e-05,6.18223e-02,2.12508e-11,6.09988e-10
1.58980e+04,2.78588e-08,1.05499e-01,7.54613e-02,4.49467e-21,1.03998e-25,3.13570e-21,0.00000e+00,1.45275e-09,7.52651e-01,1.83911e-05,6.18223e-02,2.12602e-11,6.09988e-10
1.62158e+04,2.81346e-08,1.04460e-01,7.47179e-02,4.32015e-21,1.00954e-25,3.01394e-21,0.00000e+00,1.37814e-09,7.52651e-01,1.83888e-05,6.18223e-02,2.12692e-11,6.09988e-10
1.65400e+04,2.84132e-08,1.03431e-01,7.39818e-02,4.15241e-21,9.79999e-26,2.89692e-21,0.00000e+00,1.28536e-09,7.52651e-01,1.83868e-05,6.18223e-02,2.12775e-11,6.09988e-10
1.68707e+04,2.86945e-08,1.02412e-01,7.32529e-02,3.99119e-21,9.51320e-26,2.78444e-21,0.00000e+00,1.21084e-09,7.52651e-01,1.83848e-05,6.18223e-02,2.12853e-11,6.09988e-10
1.72080e+04,2.89786e-08,1.01403e-01,7.25313e-02,3.83622e-21,9.23480e-26,2.67633e-21,0.00000e+00,1.15353e-09,7.52651e-01,1.83828e-05,6.18223e-02,2.12926e-11,6.09988e-10
1.75520e+04,2.92655e-08,1.00404e-01,7.18168e-02,3.68727e-21,8.96455e-26,2.57241e-21,0.00000e+00,1.10704e-09,7.52651e-01,1.83808e-05,6.18223e-02,2.12996e-11,6.09988e-10
1.79029e+04,2.95552e-08,9.94149e-02,7.11093e-02,3.54410e-21,8.70221e-26,2.47253e-21,0.00000e+00,1.06658e-09,7.52651e-01,1.83789e-05,6.18223e-02,2.13063e-11,6.09988e-10
1.82608e+04,2.98478e-08,9.84355e-02,7.04087e-02,3.40649e-21,8.44755e-26,2.37653e-21,0.00000e+00,1.02950e-09,7.52651e-01,1.83769e-05,6.18223e-02,2.13128e-11,6.09988e-10
1.86259e+04,3.01434e-08,9.74658e-02,6.97151e-02,3.27423e-21,8.20034e-26,2.28426e-21,0.00000e+00,9.94485e-10,7.52651e-01,1.83750e-05,6.18223e-02,2.13190e-11,6.09988e-10
1.89983e+04,3.04418e-08,9.65056e-02,6.90283e-02,3.14710e-21,7.96036e-26,2.19556e-21,0.00000e+00,9.60951e-10,7.52651e-01,1.83731e-05,6.18223e-02,2.13251e-11,6.09988e-10
1.93781e+04,3.07432e-08,9.55549e-02,6.83483e-02,3.02490e-21,7.72741e-26,2.11031e-21,0.00000e+00,9.28645e-10,7.52651e-01,1.83713e-05,6.18223e-02,2.13309e-11,6.09988e-10
1.97656e+04,3.10475e-08,9.46135e-02,6.76749e-02,2.90745e-21,7.50127e-26,2.02838e-21,0.00000e+00,8.75402e-10,7.52651e-01,1.83696e-05,6.18223e-02,2.13365e-11,6.09988e-10
2.01607e+04,3.13549e-08,9.36815e-02,6.70082e-02,2.79456e-21,7.28175e-26,1.94962e-21,0.00000e+00,8.08071e-10,7.52651e-01,1.83682e-05,6.18223e-02,2.13416e-11,6.09988e-10
2.05638e+04,3.16654e-08,9.27586e-02,6.63481e-02,2.68606e-21,7.06865e-26,1.87392e-21,0.00000e+00,7.55330e-10,7.52651e-01,1.83668e-05,6.18223e-02,2.13463e-11,6.09988e-10
2.09749e+04,3.19789e-08,9.18447e-02,6.56945e-02,2.58176e-21,6.86179e-26,1.80116e-21,0.00000e+00,7.16450e-10,7.52651e-01,1.83654e-05,6.18223e-02,2.13507e-11,6.09988e-10
2.13943e+04,3.22955e-08,9.09399e-02,6.50473e-02,2.48152e-21,6.66099e-26,1.73123e-21,0.00000e+00,6.85967e-10,7.52651e-01,1.83640e-05,6.18223e-02,2.13549e-11,6.09988e-10
2.18221e+04,3.26152e-08,9.00440e-02,6.44065e-02,2.38517e-21,6.46606e-26,1.66401e-21,0.00000e+00,6.59817e-10,7.52651e-01,1.83626e-05,6.18223e-02,2.13589e-11,6.09988e-10
2.22584e+04,3.29381e-08,8.91570e-02,6.37720e-02,2.29256e-21,6.27684e-26,1.59940e-21,0.00000e+00,6.35838e-10,7.52651e-01,1.83612e-05,6.18223e-02,2.13627e-11,6.09988e-10
2.27034e+04,3.32642e-08,8.82786e-02,6.31437e-02,2.20355e-21,6.09315e-26,1.53730e-21,0.00000e+00,6.13086e-10,7.52651e-01,1.83599e-05,6.18223e-02,2.13664e-11,6.09988e-10
2.31573e+04,3.35936e-08,8.74090e-02,6.25217e-02,2.11799e-21,5.91484e-26,1.47761e-21,0.00000e+00,5.91212e-10,7.52651e-01,1.83586e-05,6.18223e-02,2.13699e-11,6.09988e-10
2.36203e+04,3.39262e-08,8.65479e-02,6.19057e-02,2.03575e-21,5.74174e-26,1.42024e-21,0.00000e+00,5.70110e-10,7.52651e-01,1.83573e-05,6.18223e-02,2.13734e-11,6.09988e-10
2.40926e+04,3.42620e-08,8.56952e-02,6.12959e-02,1.95671e-21,5.57371e-26,1.36509e-21,0.00000e+00,5.49751e-10,7.52651e-01,1.83560e-05,6.18223e-02,2.13767e-11,6.09988e-10
2.45743e+04,3.46012e-08,8.48510e-02,6.06920e-02,1.88073e-21,5.41060e-26,1.31209e-21,0.00000e+00,5.13984e-10,7.52651e-01,1.83548e-05,6.18223e-02,2.13798e-11,6.09988e-10
2.50656e+04,3.49438e-08,8.40151e-02,6.00941e-02,1.80771e-21,5.25227e-26,1.26114e-21,0.00000e+00,4.67860e-10,7.52651e-01,1.83539e-05,6.18223e-02,2.13826e-11,6.09988e-10
2.55668e+04,3.52898e-08,8.31874e-02,5.95021e-02,1.73752e-21,5.09856e-26,1.21218e-21,0.00000e+00,4.33007e-10,7.52651e-01,1.83529e-05,6.18223e-02,2.13851e-11,6.09988e-10
2.60779e+04,3.56392e-08,8.23679e-02,5.89159e-02,1.67006e-21,4.94936e-26,1.16511e-21,0.00000e+00,4.08876e-10,7.52651e-01,1.83520e-05,6.18223e-02,2.13875e-11,6.09988e-10
2.65994e+04,3.59920e-08,8.15565e-02,5.83355e-02,1.60521e-21,4.80452e-26,1.11987e-21,0.00000e+00,3.90895e-10,7.52651e-01,1.83510e-05,6.18223e-02,2.13897e-11,6.09988e-10
2.71312e+04,3.63484e-08,8.07530e-02,5.77608e-02,1.54289e-21,4.66392e-26,1.07639e-21,0.00000e+00,3.75699e-10,7.52651e-01,1.83501e-05,6.18223e-02,2.13918e-11,6.09988e-10
2.76737e+04,3.67082e-08,7.99575e-02,5.71918e-02,1.48298e-21,4.52743e-26,1.03460e-21,0.00000e+00,3.61634e-10,7.52651e-01,1.83492e-05,6.18223e-02,2.13939e-11,6.09988e-10
2.82270e+04,3.70716e-08,7.91698e-02,5.66283e-02,1.42540e-21,4.39494e-26,9.94427e-22,0.00000e+00,3.48108e-10,7.52651e-01,1.83483e-05,6.18223e-02,2.13958e-11,6.09988e-10
2.87914e+04,3.74387e-08,7.83898e-02,5.60705e-02,1.37006e-21,4.26632e-26,9.55816e-22,0.00000e+00,3.34996e-10,7.52651e-01,1.83474e-05,6.18223e-02,2.13977e-11,6.09988e-10
2.93670e+04,3.78093e-08,7.76176e-02,5.55181e-02,1.31686e-21,4.14147e-26,9.18704e-22,0.00000e+00,3.22314e-10,7.52651e-01,1.83465e-05,6.18223e-02,2.13995e-11,6.09988e-10
2.99542e+04,3.81837e-08,7.68529e-02,5.49712e-02,1.26573e-21,4.02028e-26,8.83033e-22,0.00000e+00,3.10090e-10,7.52651e-01,1.83457e-05,6.18223e-02,2.14012e-11,6.09988e-10
3.05531e+04,3.85617e-08,7.60958e-02,5.44296e-02,1.21658e-21,3.90262e-26,8.48747e-22,0.00000e+00,2.98335e-10,7.52651e-01,1.83448e-05,6.18223e-02,2.14028e-11,6.09988e-10
3.11640e+04,3.89435e-08,7.53461e-02,5.38934e-02,1.16935e-21,3.78842e-26,8.15792e-22,0.00000e+00,2.87040e-10,7.52651e-01,1.83440e-05,6.18223e-02,2.14044e-11,6.09988e-10
3.17871e+04,3.93290e-08,7.46039e-02,5.33625e-02,1.12394e-21,3.67755e-26,7.84117e-22,0.00000e+00,2.65310e-10,7.52651e-01,1.83433e-05,6.18223e-02,2.14059e-11,6.09988e-10
3.24125e+04,3.97122e-08,7.38805e-02,5.28451e-02,1.08098e-21,3.57162e-26,7.54146e-22,0.00000e+00,2.36996e-10,7.52651e-01,1.83427e-05,6.18223e-02,2.14072e-11,6.09988e-10
3.30402e+04,4.00931e-08,7.31753e-02,5.23407e-02,1.04030e-21,3.47031e-26,7.25762e-22,0.00000e+00,2.16896e-10,7.52651e-01,1.83421e-05,6.18223e-02,2.14083e-11,6.09988e-10
3.36705e+04,4.04721e-08,7.24870e-02,5.18483e-02,1.00170e-21,3.37330e-26,6.98837e-22,0.00000e+00,2.04369e-10,7.52651e-01,1.83415e-05,6.18223e-02,2.14093e-11,6.09988e-10
3.43037e+04,4.08491e-08,7.18148e-02,5.13675e-02,9.65061e-22,3.28032e-26,6.73272e-22,0.00000e+00,1.95838e-10,7.52651e-01,1.83410e-05,6.18223e-02,2.14102e-11,6.09988e-10
3.49397e+04,4.12244e-08,7.11580e-02,5.08977e-02,9.30241e-22,3.19115e-26,6.48980e-22,0.00000e+00,1.88810e-10,7.52651e-01,1.83404e-05,6.18223e-02,2.14111e-11,6.09988e-10
3.55786e+04,4.15980e-08,7.05162e-02,5.04386e-02,8.97127e-22,3.10556e-26,6.25878e-22,0.00000e+00,1.82209e-10,7.52651e-01,1.83399e-05,6.18223e-02,2.14119e-11,6.09988e-10
3.62204e+04,4.19699e-08,6.98885e-02,4.99897e-02,8.65612e-22,3.02338e-26,6.03892e-22,0.00000e+00,1.75766e-10,7.52651e-01,1.83394e-05,6.18223e-02,2.14127e-11,6.09988e-10
3.68651e+04,4.23402e-08,6.92746e-02,4.95506e-02,8.35596e-22,2.94440e-26,5.82951e-22,0.00000e+00,1.69502e-10,7.52651e-01,1.83389e-05,6.18223e-02,2.14134e-11,6.09988e-10
3.75127e+04,4.27089e-08,6.86739e-02,4.91209e-02,8.06987e-22,2.86847e-26,5.62992e-22,0.00000e+00,1.63480e-10,7.52651e-01,1.83384e-05,6.18223e-02,2.14141e-11,6.09988e-10
3.81634e+04,4.30762e-08,6.80859e-02,4.87003e-02,7.79702e-22,2.79542e-26,5.43957e-22,0.00000e+00,1.57732e-10,7.52651e-01,1.83380e-05,6.18223e-02,2.14148e-11,6.09988e-10
3.88170e+04,4.34420e-08,6.75101e-02,4.82885e-02,7.53660e-22,2.72510e-26,5.25789e-22,0.00000e+00,1.52261e-10,7.52651e-01,1.83375e-05,6.18223e-02,2.14154e-11,6.09988e-10
3.94736e+04,4.38065e-08,6.69462e-02,4.78851e-02,7.28790e-22,2.65737e-26,5.08438e-22,0.00000e+00,1.47053e-10,7.52651e-01,1.83370e-05,6.18223e-02,2.14160e-11,6.09988e-10
4.01334e+04,4.41696e-08,6.63936e-02,4.74898e-02,7.05023e-22,2.59211e-26,4.91858e-22,0.00000e+00,1.42092e-10,7.52651e-01,1.83366e-05,6.18223e-02,2.14166e-11,6.09988e-10
4.07962e+04,4.45314e-08,6.58519e-02,4.71024e-02,6.82297e-22,2.52918e-26,4.76003e-22,0.00000e+00,1.37361e-10,7.52651e-01,1.83362e-05,6.18223e-02,2.14171e-11,6.09988e-10
4.14621e+04,4.48920e-08,6.53209e-02,4.67226e-02,6.60553e-22,2.46849e-26,4.60833e-22,0.00000e+00,1.32844e-10,7.52651e-01,1.83358e-05,6.18223e-02,2.14176e-11,6.09988e-10
4.21311e+04,4.52513e-08,6.48001e-02,4.63500e-02,6.39737e-22,2.40991e-26,4.46311e-22,0.00000e+00,1.22473e-10,7.52651e-01,1.83354e-05,6.18223e-02,2.14181e-11,6.09988e-10
4.28033e+04,4.56095e-08,6.42891e-02,4.59846e-02,6.19798e-22,2.35336e-26,4.32400e-22,0.00000e+00,1.08116e-10,7.52651e-01,1.83351e-05,6.18223e-02,2.14185e-11,6.09988e-10
4.34788e+04,4.59666e-08,6.37878e-02,4.56259e-02,6.00688e-22,2.29872e-26,4.19068e-22,0.00000e+00,9.81625e-11,7.52651e-01,1.83349e-05,6.18223e-02,2.14188e-11,6.09988e-10
4.41574e+04,4.63227e-08,6.32956e-02,4.52739e-02,5.82364e-22,2.24593e-26,4.06284e-22,0.00000e+00,9.24127e-11,7.52651e-01,1.83346e-05,6.18223e-02,2.14191e-11,6.09988e-10
4.48393e+04,4.66776e-08,6.28124e-02,4.49283e-02,5.64783e-22,2.19488e-26,3.94019e-22,0.00000e+00,8.88780e-11,7.52651e-01,1.83343e-05,6.18223e-02,2.14194e-11,6.09988e-10
4.55245e+04,4.70316e-08,6.23379e-02,4.45889e-02,5.47908e-22,2.14551e-26,3.82246e-22,0.00000e+00,8.61234e-11,7.52651e-01,1.83341e-05,6.18223e-02,2.14197e-11,6.09988e-10
